OID_,pointid,grid_code,rain_nor,dem_nor,slope_nor,NDVI_nor,evp_nor,SSD_nor,GST_nor,POINT_X,POINT_Y,Value
2215,2215,80,0.19383,0.8462669,0.2151061,0.0043478,0,0.9568057,0.3511637,-1801027.237,3626914.185,1
2216,2216,80,0.1299786,0.8395687,0.2158408,0.026087,0.0204919,0.9192017,0.3800841,-1774027.237,3681914.185,1
2217,2217,80,0.1988344,0.8630943,0.1468805,0.0043478,0,0.8917233,0.3226414,-1687027.237,3683914.185,1
2218,2218,80,0.1770717,0.870446,0.30134,0.0304348,0.0135837,0.8840972,0.3452868,-1686027.237,3681914.185,1
2219,2219,80,0.1765593,0.8518216,0.2213503,0.0434783,0.0152353,0.8827253,0.3466903,-1684027.237,3680914.185,1
2220,2220,80,0.2146253,0.8570495,0.0969758,0,0,0.8956445,0.3165397,-1683027.237,3670914.185,1
2221,2221,80,0.2068164,0.8722431,0.4593479,0.0347826,0,0.8911729,0.3243928,-1680027.237,3670914.185,1
2222,2222,80,0.1965959,0.8412024,0.1073574,0.0478261,0.00107,0.8904099,0.3347032,-1685027.237,3669914.185,1
2223,2223,80,0.2267439,0.8820454,0.2525129,0,0,0.8996504,0.3055574,-1683027.237,3669914.185,1
2224,2224,80,0.221986,0.8769809,0.2315143,0,0,0.8962602,0.3128026,-1680027.237,3666914.185,1
2225,2225,80,0.2067651,0.8516582,0.210053,0.0043478,0,0.8906341,0.3276602,-1679027.237,3666914.185,1
2226,2226,80,0.1941357,0.8586832,0.0242817,0.073913,0.0060277,0.8890938,0.3411058,-1683027.237,3664914.185,1
2227,2227,80,0.2212141,0.8496978,0.2433787,0.0434783,0.0077731,0.8881769,0.3475311,-1669027.237,3626914.185,1
2228,2228,80,0.2039635,0.8255187,0.2838633,0.0521739,0.0334694,0.8582153,0.3608826,-1626027.237,3634914.185,1
2229,2229,80,0.2688011,0.8835158,0.0709842,0.0086957,0,0.8811903,0.2988011,-1629027.237,3633914.185,1
2230,2230,80,0.2521575,0.8567228,0.2266039,0.0086957,0,0.8751326,0.3149947,-1628027.237,3633914.185,1
2231,2231,80,0.2098505,0.8211077,0.2888562,0.0130435,0.0288291,0.8600652,0.3561254,-1626027.237,3633914.185,1
2232,2232,80,0.2157629,0.8331972,0.2321284,0.026087,0.028578,0.85967,0.3563279,-1622027.237,3627914.185,1
2233,2233,80,0.2390821,0.8740402,0.1547555,0.0043478,0,0.8914712,0.3306538,-1664027.237,3626914.185,1
2234,2234,80,0.2223147,0.8746937,0.2202112,0.0130435,0.0184639,0.8386045,0.3253229,-1576027.237,3654914.185,1
2235,2235,80,0.2421695,0.9168437,0.474436,0.0043478,0.0066159,0.847313,0.3174384,-1581027.237,3642914.185,1
2236,2236,80,0.2264766,0.9091651,0.0551933,0,0.0216352,0.8415847,0.3335845,-1580027.237,3641914.185,1
2237,2237,80,0.2388828,0.8777977,0.196183,0.0086957,0.0129956,0.8414156,0.3222125,-1572027.237,3640914.185,1
2238,2238,20,0.1701817,0.7926809,0.1297988,0.0043478,0.0822576,0.7719731,0.3434734,-1406027.237,3673914.185,1
2239,2239,80,0.1873334,0.8405489,0.4557203,0.0913043,0.0929951,0.7893576,0.3308386,-1266027.237,3642914.185,1
2240,2240,80,0.0715788,0.8065675,0.2066481,0,0,0.9579515,0.3856516,-1983027.237,3746914.185,1
2241,2241,80,0.0745899,0.8183303,0.3593612,0,0,0.9589981,0.3832068,-1981027.237,3744914.185,1
2242,2242,80,0.0915873,0.8412024,0.2338259,0,0,0.9646776,0.3676798,-1979027.237,3742914.185,1
2243,2243,80,0.0632846,0.7934978,0.2653651,0,0.0012247,0.9564436,0.3967582,-1979027.237,3738914.185,1
2244,2244,80,0.0255038,0.7686653,0.2108102,0.0304348,0.0359216,0.943635,0.4335669,-1977027.237,3738914.185,1
2245,2245,80,0.054936,0.8000327,0.1265709,0.0173913,0.0095822,0.953785,0.4058477,-1977027.237,3736914.185,1
2246,2246,80,0.0764534,0.8363013,0.3909751,0.0173913,0,0.9606202,0.3850586,-1976027.237,3736914.185,1
2247,2247,80,0.1100804,0.8983826,0.3394021,0.0130435,0,0.9693314,0.3517682,-1968027.237,3739914.185,1
2248,2248,80,0.1057045,0.8389152,0.1547555,0,0,0.9695515,0.3569308,-1972027.237,3736914.185,1
2249,2249,80,0.1370582,0.8872733,0.2476509,0,0,0.9794109,0.3271822,-1969027.237,3735914.185,1
2250,2250,80,0.1442274,0.8862931,0.1977624,0,0,0.9810851,0.320472,-1966027.237,3735914.185,1
2251,2251,80,0.1042129,0.9147198,0.1089032,0,0,0.9698035,0.3596418,-1972027.237,3733914.185,1
2252,2252,80,0.1180729,0.8810652,0.4219925,0,0,0.9734762,0.3470338,-1967027.237,3732914.185,1
2253,2253,80,0.0812188,0.8730599,0.0617305,0.0652174,0,0.9588455,0.3836761,-1955027.237,3732914.185,1
2254,2254,80,0.1312273,0.8859664,0.1662864,0,0,0.9775741,0.3348681,-1965027.237,3731914.185,1
2255,2255,80,0.1397071,0.9130861,0.6027291,0,0,0.9821518,0.3265012,-1972027.237,3730914.185,1
2256,2256,80,0.1955085,0.9483745,0.3925329,0,0,0.9999971,0.2725409,-1970027.237,3730914.185,1
2257,2257,80,0.1284691,0.8885803,0.3399524,0,0,0.9773602,0.3378123,-1967027.237,3730914.185,1
2258,2258,80,0.1137411,0.8702826,0.1508532,0,0,0.9716244,0.3524254,-1963027.237,3730914.185,1
2259,2259,80,0.1322071,0.8728966,0.1740485,0.0826087,0,0.9757944,0.3351675,-1954027.237,3730914.185,1
2260,2260,80,0.1076326,0.8926646,0.4017764,0.0478261,0,0.9686933,0.3591954,-1957027.237,3729914.185,1
2261,2261,80,0.1395146,0.883189,0.3711213,0.0086957,0,0.9789035,0.3283531,-1956027.237,3729914.185,1
2262,2262,80,0.0418609,0.7915373,0.0377627,0.0304348,0.0265995,0.9487689,0.4234609,-1963027.237,3727914.185,1
2263,2263,80,0.0861827,0.8513315,0.4696553,0,0,0.9642003,0.3801409,-1967027.237,3726914.185,1
2264,2264,80,0.0844156,0.8792681,0.41597,0,0,0.9633961,0.3819375,-1966027.237,3726914.185,1
2265,2265,80,0.1517644,0.9406959,0.2353239,0,0,0.9836111,0.3177974,-1956027.237,3726914.185,1
2266,2266,80,0.1618997,0.9248489,0.4312814,0.0043478,0,0.9869206,0.3084964,-1955027.237,3725914.185,1
2267,2267,80,0.1071365,0.8655449,0.5058372,0.0217391,0,0.9665232,0.362439,-1944027.237,3725914.185,1
2268,2268,80,0.1199789,0.8964221,0.475937,0,0,0.9761719,0.3480822,-1969027.237,3724914.185,1
2269,2269,80,0.0669704,0.8104885,0.0946412,0,0.005215,0.9567564,0.4002432,-1959027.237,3724914.185,1
2270,2270,80,0.1190164,0.9000163,0.4486488,0.0173913,0,0.9733424,0.3499261,-1957027.237,3724914.185,1
2271,2271,80,0.0824903,0.9101454,0.6610728,0,0,0.962986,0.3853074,-1963027.237,3723914.185,1
2272,2272,80,0.155716,0.9400425,0.4863663,0,0,0.9865229,0.3144476,-1961027.237,3723914.185,1
2273,2273,80,0.1558574,0.9354681,0.2006824,0,0,0.9851464,0.3153425,-1954027.237,3722914.185,1
2274,2274,80,0.05859,0.8175135,0.3368529,0.0391304,0.0191123,0.9502642,0.4112232,-1939027.237,3721914.185,1
2275,2275,80,0.1076115,0.8724065,0.215606,0,0,0.9725451,0.3620507,-1967027.237,3720914.185,1
2276,2276,80,0.1629775,0.9261559,0.3146987,0.3,0,0.9881522,0.3092665,-1955027.237,3720914.185,1
2277,2277,80,0.0838792,0.8346676,0.5700455,0,0,0.9607824,0.3864878,-1948027.237,3720914.185,1
2278,2278,80,0.0740379,0.8348309,0.234353,0.0130435,0.003343,0.957063,0.3961999,-1946027.237,3720914.185,1
2279,2279,80,0.1070193,0.9024669,0.3954662,0,0,0.9718867,0.3633347,-1963027.237,3719914.185,1
2280,2280,80,0.0613381,0.805914,0.2899241,0.0652174,0.0173894,0.9515533,0.4100313,-1938027.237,3718914.185,1
2281,2281,80,0.0188649,0.7802647,0.4169186,0.0478261,0.0559843,0.9373761,0.4513123,-1937027.237,3718914.185,1
2282,2282,80,0.001478,0.7529815,0.3479216,0.0565217,0.0719801,0.9314178,0.4682608,-1936027.237,3718914.185,1
2283,2283,80,0.0555773,0.8374448,0.3516306,0.0521739,0.0230586,0.9496168,0.4161719,-1937027.237,3717914.185,1
2284,2284,80,0.0535385,0.836628,0.4854574,0.0173913,0.0237194,0.950184,0.4182839,-1942027.237,3716914.185,1
2285,2285,80,0.0408662,0.7709525,0.3645451,0.0565217,0.0394981,0.9458953,0.4361224,-1933027.237,3706914.185,1
2286,2286,80,0.0938875,0.8212711,0.1557573,0.0652174,0.0190399,0.9272646,0.3804294,-1839027.237,3734914.185,1
2287,2287,80,0.0722068,0.8247018,0.3505662,0.0782609,0.050548,0.9107279,0.4104664,-1809027.237,3720914.185,1
2288,2288,80,0.1211533,0.8686489,0.5194986,0.0913043,0.0096781,0.9227312,0.3638961,-1801027.237,3720914.185,1
2289,2289,80,0.1345449,0.851985,0.0618432,0.0086957,0,0.9301075,0.3513414,-1806027.237,3718914.185,1
2290,2290,80,0.1342239,0.8562326,0.1000951,0.0913043,0,0.9294682,0.3557316,-1802027.237,3711914.185,1
2291,2291,80,0.0825733,0.8068943,0.2475044,0.2217391,0.0415794,0.9177731,0.4051786,-1812027.237,3710914.185,1
2292,2292,80,0.0886878,0.7899036,0.1582091,0.0434783,0.0380894,0.9172897,0.399836,-1807027.237,3710914.185,1
2293,2293,80,0.1202396,0.8302565,0.1669293,0.1956522,0.0112918,0.9256012,0.3697068,-1803027.237,3710914.185,1
2294,2294,30,0.1244344,0.8511681,0.4442266,0.026087,0.0040479,0.9316936,0.3651029,-1812027.237,3709914.185,1
2295,2295,80,0.1325553,0.8340141,0.1994235,0.0173913,0.0009546,0.9304268,0.3599114,-1803027.237,3706914.185,1
2296,2296,80,0.1128867,0.8498611,0.5558109,0.0217391,0.0203118,0.922814,0.3804525,-1799027.237,3704914.185,1
2297,2297,80,0.1452942,0.8653815,0.2811838,0.026087,0,0.9308246,0.3514456,-1793027.237,3701914.185,1
2298,2298,80,0.1217957,0.862114,0.5677693,0.0304348,0.0119111,0.9280097,0.3736691,-1803027.237,3699914.185,1
2299,2299,80,0.121509,0.8135926,0.2132403,0.0913043,0.0142394,0.92532,0.3745767,-1797027.237,3699914.185,1
2300,2300,80,0.1466353,0.8818821,0.1914506,0.0304348,0,0.9342344,0.3524977,-1797027.237,3695914.185,1
2301,2301,80,0.1577509,0.8681588,0.2902143,0.0304348,0,0.9375132,0.3424274,-1796027.237,3694914.185,1
2302,2302,80,0.1328418,0.8545989,0.2700809,0.0173913,0.0058828,0.9295115,0.3671732,-1796027.237,3693914.185,1
2303,2303,80,0.127458,0.8492076,0.4745431,0.0130435,0.0136263,0.9255377,0.37484,-1790027.237,3690914.185,1
2304,2304,80,0.1717014,0.8869466,0.1491781,0.1347826,0,0.9268439,0.323274,-1771027.237,3710914.185,1
2305,2305,20,0.1600925,0.8557425,0.3691329,0.1,0,0.9250929,0.3370836,-1773027.237,3705914.185,1
2306,2306,80,0.1330261,0.8194739,0.1814603,0.0478261,0.0067384,0.9235831,0.3622838,-1788027.237,3704914.185,1
2307,2307,80,0.1226342,0.8630943,0.2963935,0.0304348,0.0257202,0.9098441,0.3777713,-1766027.237,3699914.185,1
2308,2308,80,0.1609936,0.862114,0.1684447,0.0521739,0,0.9221485,0.341886,-1765027.237,3697914.185,1
2309,2309,80,0.149709,0.8626041,0.313763,0.0086957,0.0023234,0.9209242,0.3554784,-1768027.237,3691914.185,1
2310,2310,80,0.1982789,0.8648914,0.1186726,0.0086957,0.0167481,0.8157399,0.2905881,-1556027.237,3733914.185,1
2311,2311,30,0.2019269,0.8702826,0.3084186,0.073913,0.0155862,0.8135085,0.2879442,-1548027.237,3729914.185,1
2312,2312,80,0.2032306,0.8562326,0.1832308,0.026087,0.014151,0.8174106,0.2903865,-1554027.237,3724914.185,1
2313,2313,80,0.1879937,0.8505147,0.2338259,0.0478261,0.0276795,0.8141132,0.3067284,-1557027.237,3722914.185,1
2314,2314,80,0.2329508,0.8964221,0.3216947,0.0478261,0,0.8334229,0.2703295,-1564027.237,3712914.185,1
2315,2315,80,0.2339701,0.9101454,0.0564359,0.0652174,0,0.8344628,0.2707916,-1566027.237,3710914.185,1
2316,2316,80,0.1760032,0.8256821,0.174163,0.0130435,0.1211186,0.7865583,0.283067,-1157027.237,3723914.185,1
2317,2317,80,0.1950389,0.8447966,0.3865012,0.0043478,0.1228226,0.7826481,0.2649874,-1111027.237,3730914.185,1
2318,2318,80,0.0297339,0.779121,0.0450057,0.0521739,0.0207041,0.9379373,0.4112217,-2013027.237,3785914.185,1
2319,2319,80,0.016839,0.7789577,0.1089032,0.0391304,0.0279297,0.9380524,0.424551,-2026027.237,3778914.185,1
2320,2320,80,0.0435601,0.8426728,0.3433088,0.1173913,0.0146149,0.9461743,0.4070069,-1990027.237,3760914.185,1
2321,2321,80,0.0726401,0.8139193,0.2739201,0.1217391,0,0.9571696,0.3816078,-1987027.237,3753914.185,1
2322,2322,80,0.0755891,0.837935,0.3599368,0.0434783,0,0.958424,0.3791241,-1987027.237,3752914.185,1
2323,2323,20,0.0838975,0.84496,0.4045793,0.1565217,0,0.9600966,0.3714679,-1982027.237,3752914.185,1
2324,2324,80,0.0973251,0.8451234,0.2889146,0.0391304,0,0.964995,0.3587431,-1983027.237,3751914.185,1
2325,2325,80,0.0481888,0.8106518,0.3590526,0.0173913,0.0121028,0.9498066,0.4065429,-1986027.237,3750914.185,1
2326,2326,80,0.0975011,0.8505147,0.2021228,0.0478261,0.0150007,0.9109307,0.3537345,-1850027.237,3801914.185,1
2327,2327,80,0.092315,0.8479007,0.1639316,0.0217391,0.0016875,0.9335654,0.3616924,-1894027.237,3777914.185,1
2328,2328,80,0.0527229,0.8121222,0.2690434,0.0695652,0.0376168,0.9233173,0.4036163,-1892027.237,3766914.185,1
2329,2329,20,0.1443007,0.8694658,0.3176619,0.0391304,0,0.9126387,0.3093418,-1823027.237,3808914.185,1
2330,2330,80,0.0997615,0.8714262,0.4230536,0.0869565,0.01561,0.9209878,0.367878,-1832027.237,3753914.185,1
2331,2331,80,0.1847602,0.8307466,0.3015584,0.0434783,0.1813533,0.7122713,0.2775117,-1047027.237,3783914.185,1
2332,2332,80,0.3048726,0.8163699,0.1702582,0.0086957,0.2525973,0.4756996,0.2748787,-793027.2373,3751914.185,1
2333,2333,80,0.0844174,0.8299298,0.1297988,0.1304348,0,0.9183128,0.3437083,-2001027.237,3867914.185,1
2334,2334,80,0.1107482,0.8840059,0.4308071,0,0,0.9320841,0.3168564,-2019027.237,3863914.185,1
2335,2335,80,0.0864707,0.9181506,0.3741954,0,0,0.9253,0.3409708,-2016027.237,3860914.185,1
2336,2336,80,0.0939996,0.8753471,0.4395533,0,0,0.9287071,0.3343503,-2013027.237,3857914.185,1
2337,2337,80,0.0731009,0.8588466,0.2924624,0.0086957,0,0.9228686,0.3556467,-2007027.237,3853914.185,1
2338,2338,80,0.0779505,0.7845123,0.1650327,0.0130435,0.0262362,0.8952813,0.3570324,-1917027.237,3869914.185,1
2339,2339,80,0.0745072,0.8255187,0.1326834,0,0.0289795,0.8950056,0.3605926,-1916027.237,3867914.185,1
2340,2340,80,0.0823309,0.8341774,0.3030806,0.0652174,0.0188755,0.900479,0.3526146,-1923027.237,3865914.185,1
2341,2341,80,0.081084,0.8727332,0.4103062,0.0043478,0.0181481,0.9060722,0.3562185,-1913027.237,3848914.185,1
2342,2342,80,0.0942338,0.8475739,0.4439975,0.0826087,0.0057033,0.9114138,0.3437201,-1913027.237,3846914.185,1
2343,2343,80,0.0631856,0.8286228,0.5005898,0.073913,0.0333799,0.9017519,0.3739682,-1913027.237,3844914.185,1
2344,2344,80,0.0631856,0.8503513,0.5809765,0.0434783,0.0333799,0.9017519,0.3739682,-1912027.237,3844914.185,1
2345,2345,80,0.0576489,0.8325437,0.3487033,0.0478261,0.0366606,0.9018654,0.3793596,-1916027.237,3842914.185,1
2346,2346,80,0.0762676,0.8444698,0.1557573,0.0043478,0.0207366,0.9075585,0.3616962,-1912027.237,3841914.185,1
2347,2347,80,0.0555867,0.8637478,0.0809311,0.0608696,0.0385426,0.9022769,0.3822002,-1912027.237,3838914.185,1
2348,2348,80,0.0712646,0.7920275,0.1297988,0.0217391,0.0313713,0.8965997,0.3649137,-1909027.237,3858914.185,1
2349,2349,80,0.1214987,0.8604803,0.1881451,0,0,0.9144587,0.3162932,-1910027.237,3856914.185,1
2350,2350,80,0.1430328,0.9215814,0.0946412,0,0,0.9213468,0.2959611,-1906027.237,3854914.185,1
2351,2351,80,0.098676,0.843653,0.0603623,0.0173913,0.0032948,0.9104867,0.3389974,-1911027.237,3850914.185,1
2352,2352,80,0.1159431,0.8412024,0.4033105,0.0043478,0,0.9171717,0.3233102,-1906027.237,3845914.185,1
2353,2353,80,0.0958948,0.8586832,0.249954,0,0.0040934,0.9128698,0.3426867,-1910027.237,3842914.185,1
2354,2354,80,0.090845,0.8644012,0.2439526,0,0.0083593,0.9117187,0.3477265,-1910027.237,3841914.185,1
2355,2355,80,0.103747,0.8510047,0.2920035,0.0086957,0,0.9167566,0.3352722,-1911027.237,3840914.185,1
2356,2356,80,0.0875897,0.8632576,0.1844831,0.0086957,0.0103598,0.9119604,0.3510921,-1911027.237,3839914.185,1
2357,2357,80,0.0840544,0.8797582,0.3316338,0.0086957,0.013273,0.9112975,0.3546723,-1911027.237,3838914.185,1
2358,2358,80,0.1145257,0.8642378,0.335124,0,0,0.9234102,0.327201,-1904027.237,3829914.185,1
2359,2359,80,0.1395381,0.9067146,0.5476426,0.0086957,0,0.9312829,0.3030252,-1903027.237,3829914.185,1
2360,2360,80,0.1233446,0.9024669,0.2701887,0.0043478,0,0.9267685,0.3188276,-1904027.237,3828914.185,1
2361,2361,80,0.0890947,0.8281326,0.1202965,0.0782609,0.0087426,0.9161507,0.3525031,-1902027.237,3826914.185,1
2362,2362,80,0.0891051,0.8269891,0.2552699,0,0.0081714,0.9182264,0.3538426,-1900027.237,3819914.185,1
2363,2363,80,0.1107358,0.8572129,0.2875862,0.0695652,0.0043384,0.9110465,0.3376043,-1853027.237,3815914.185,1
2364,2364,30,0.1964033,0.8521484,0.4575237,0.0434783,0.1348575,0.7427317,0.239279,-1211027.237,3860914.185,1
2365,2365,30,0.1839532,0.8070577,0.1674895,0.1608696,0.1475968,0.7378382,0.2514444,-1204027.237,3859914.185,1
2366,2366,30,0.1520767,0.8742036,0.4608833,0.0130435,0.1733445,0.7290663,0.2822952,-1211027.237,3858914.185,1
2367,2367,80,0.2456038,0.8849861,0.5011771,0,0.2028113,0.6172388,0.2221598,-960027.2373,3870914.185,1
2368,2368,80,0.2179418,0.8240483,0.1476201,0.1521739,0.2287773,0.6062757,0.2494189,-958027.2373,3870914.185,1
2369,2369,80,0.2294181,0.8318902,0.1363598,0.0173913,0.217068,0.6115826,0.2388857,-959027.2373,3867914.185,1
2370,2370,80,0.2573682,0.8825355,0.2394613,0,0.1862823,0.6304621,0.2098088,-969027.2373,3866914.185,1
2371,2371,80,0.2623326,0.8604803,0.4210506,0,0.1850061,0.626404,0.206339,-963027.2373,3866914.185,1
2372,2372,80,0.2645868,0.8884169,0.40733,0.0086957,0.1835083,0.6261882,0.2043766,-962027.2373,3866914.185,1
2373,2373,80,0.2367821,0.8511681,0.3228685,0,0.2045267,0.6239552,0.230029,-969027.2373,3865914.185,1
2374,2374,80,0.2461323,0.84496,0.2466477,0.0478261,0.19903,0.6215436,0.222588,-963027.2373,3864914.185,1
2375,2375,80,0.2113112,0.8060774,0.0925491,0,0.2225666,0.6236196,0.2533981,-978027.2373,3863914.185,1
2376,2376,80,0.2481811,0.8539454,0.311343,0,0.1931225,0.6291285,0.2192518,-970027.2373,3863914.185,1
2377,2377,80,0.2239241,0.8291129,0.3559521,0.0434783,0.2192947,0.6135334,0.2446303,-962027.2373,3863914.185,1
2378,2378,20,0.2497518,0.8461035,0.2423006,0.126087,0.2062879,0.6033598,0.223934,-942027.2373,3863914.185,1
2379,2379,80,0.1894712,0.7866362,0.0929262,0.1391304,0.2403082,0.6195228,0.2741244,-981027.2373,3862914.185,1
2380,2380,80,0.1971291,0.8005228,0.1067717,0,0.2399001,0.6107491,0.2694926,-968027.2373,3862914.185,1
2381,2381,80,0.2593648,0.8578663,0.3958973,0.0956522,0.1797361,0.6380377,0.2077387,-976027.2373,3861914.185,1
2382,2382,80,0.1906734,0.7876164,0.0858826,0,0.2454253,0.6088858,0.2760162,-968027.2373,3861914.185,1
2383,2383,80,0.1962963,0.8046071,0.0625153,0,0.2332074,0.6226221,0.2682113,-981027.2373,3859914.185,1
2384,2384,80,0.2162477,0.8312367,0.1113675,0.1043478,0.2151023,0.6284768,0.2503205,-979027.2373,3855914.185,1
2385,2385,80,0.0976994,0.8611338,0.4701833,0,0,0.8943139,0.3249625,-2034027.237,3928914.185,1
2386,2386,80,0.0403133,0.8599902,0.5559497,0,0.0321561,0.8863673,0.3806562,-2033027.237,3910914.185,1
2387,2387,80,0.0495089,0.7753635,0.0347899,0.0043478,0.0222837,0.8918542,0.3718378,-2033027.237,3906914.185,1
2388,2388,80,0.0038384,0.7836955,0.3586493,0,0.0638633,0.8766544,0.4162683,-2032027.237,3906914.185,1
2389,2389,80,0.0622176,0.917007,0.4655762,0.3,0.0104447,0.8966321,0.3595417,-2033027.237,3905914.185,1
2390,2390,80,0.0482728,0.8023199,0.5214536,0.0173913,0.0245754,0.8936245,0.3744346,-2023027.237,3899914.185,1
2391,2391,80,0.0356386,0.7972553,0.5712529,0.0565217,0.0363836,0.8892515,0.3868137,-2022027.237,3899914.185,1
2392,2392,80,0.0829395,0.8565594,0.3995271,0.0478261,0,0.9089141,0.3457167,-1986027.237,3877914.185,1
2393,2393,80,0.0881799,0.8539454,0.4173615,0.026087,0.0152994,0.8886496,0.3424396,-1961027.237,3905914.185,1
2394,2394,80,0.0821503,0.842346,0.1188478,0.0782609,0.0129803,0.8948603,0.3472663,-1971027.237,3895914.185,1
2395,2395,80,0.0587213,0.835321,0.4174008,0.026087,0.0465491,0.8812905,0.3740119,-1929027.237,3888914.185,1
2396,2396,80,0.061519,0.8166966,0.3724646,0.0347826,0.0351052,0.8903833,0.3698713,-1947027.237,3882914.185,1
2397,2397,80,0.0372861,0.8075478,0.2191795,0.0347826,0.0656492,0.8769031,0.3957346,-1921027.237,3879914.185,1
2398,2398,80,0.0830863,0.8016664,0.3753323,0.073913,0.0208083,0.8969814,0.35157,-1922027.237,3871914.185,1
2399,2399,80,0.077169,0.8029734,0.1740485,0.026087,0.0265297,0.8947492,0.3574003,-1921027.237,3871914.185,1
2400,2400,80,0.1447268,0.8737134,0.2444751,0.0043478,0.038265,0.8424829,0.3078212,-1775027.237,3902914.185,1
2401,2401,80,0.1355095,0.8815553,0.2068649,0.0652174,0.0504756,0.8351789,0.3176894,-1765027.237,3902914.185,1
2402,2402,80,0.1837182,0.8627675,0.112671,0.0043478,0.004727,0.8535153,0.2704249,-1769027.237,3901914.185,1
2403,2403,80,0.2044045,0.9191309,0.5779648,0.0043478,0,0.8637699,0.2497936,-1771027.237,3897914.185,1
2404,2404,80,0.1937155,0.9184774,0.1015493,0.0130435,0,0.8597869,0.260264,-1770027.237,3897914.185,1
2405,2405,80,0.1767461,0.8859664,0.1737427,0,0.0059614,0.8567742,0.2762285,-1775027.237,3896914.185,1
2406,2406,80,0.1452767,0.8810652,0.0754724,0.0565217,0.0314523,0.849637,0.3061793,-1779027.237,3894914.185,1
2407,2407,80,0.1083947,0.8557425,0.324374,0.0521739,0.0606298,0.842027,0.3410106,-1787027.237,3893914.185,1
2408,2408,80,0.1306108,0.8258454,0.2581234,0.0391304,0.0410546,0.8488262,0.3195733,-1786027.237,3893914.185,1
2409,2409,80,0.1050577,0.8261722,0.088531,0.0391304,0.0645125,0.8399719,0.3444694,-1785027.237,3893914.185,1
2410,2410,80,0.1647911,0.8523117,0.0669326,0,0.0120123,0.8581008,0.2868593,-1782027.237,3893914.185,1
2411,2411,80,0.1296449,0.8583565,0.2101744,0.0391304,0.0413788,0.8491348,0.3204465,-1786027.237,3892914.185,1
2412,2412,80,0.1537777,0.8823721,0.3822626,0,0.0209501,0.8555967,0.2973684,-1783027.237,3892914.185,1
2413,2413,80,0.1538792,0.8813919,0.3265382,0,0.0215155,0.8549299,0.2975801,-1779027.237,3890914.185,1
2414,2414,80,0.145044,0.8675053,0.0773948,0.0086957,0.0272008,0.8545875,0.3056673,-1783027.237,3889914.185,1
2415,2415,80,0.1695904,0.8802483,0.1844475,0.0173913,0.0054257,0.862272,0.2820225,-1781027.237,3888914.185,1
2416,2416,80,0.1534099,0.8469204,0.2202398,0.0086957,0.0193837,0.8576961,0.2977313,-1780027.237,3886914.185,1
2417,2417,80,0.1757696,0.8766541,0.3354437,0.0043478,0,0.8645353,0.2761486,-1779027.237,3886914.185,1
2418,2418,80,0.1127088,0.8103251,0.0589636,0.0652174,0.0546647,0.8459373,0.3369573,-1782027.237,3885914.185,1
2419,2419,80,0.1235026,0.8562326,0.2260526,0.1521739,0.0453737,0.8489864,0.3265939,-1781027.237,3885914.185,1
2420,2420,80,0.1649171,0.8673419,0.099184,0,0.0089293,0.8615806,0.2866341,-1779027.237,3885914.185,1
2421,2421,80,0.1618407,0.8750204,0.1395882,0,0.0129937,0.8591054,0.2899289,-1775027.237,3885914.185,1
2422,2422,80,0.1018617,0.8505147,0.0665142,0.0652174,0.0639214,0.842984,0.3474419,-1782027.237,3884914.185,1
2423,2423,80,0.0925263,0.8439797,0.163234,0.0869565,0.0727638,0.8394362,0.3566027,-1781027.237,3884914.185,1
2424,2424,80,0.1196927,0.8359745,0.0621801,0.0869565,0.0487225,0.8478493,0.3303578,-1780027.237,3884914.185,1
2425,2425,80,0.2039481,0.8131024,0.139931,0.3304348,0.2644479,0.5793405,0.25565,-936027.2373,3913914.185,1
2426,2426,80,0.2099684,0.8140827,0.1523298,0.1434783,0.2594419,0.5804736,0.2499212,-935027.2373,3913914.185,1
2427,2427,80,0.2221162,0.8315635,0.1677687,0.1217391,0.2481671,0.5844311,0.2383658,-935027.2373,3912914.185,1
2428,2428,80,0.1783082,0.7882699,0.1411963,0,0.2586414,0.6083762,0.2811876,-978027.2373,3882914.185,1
2429,2429,80,0.2040835,0.842346,0.4101325,0.0086957,0.2378916,0.6123882,0.2571279,-973027.2373,3882914.185,1
2430,2430,80,0.1744775,0.7776507,0.1134089,0,0.2648814,0.6012642,0.2866657,-971027.2373,3880914.185,1
2431,2431,80,0.2288435,0.856396,0.0220702,0,0.2158989,0.616049,0.2368388,-965027.2373,3872914.185,1
2432,2432,80,0.2056847,0.7936612,0.296991,0.0478261,0.2819816,0.554194,0.2525357,-901027.2373,3931914.185,1
2433,2433,80,0.214719,0.8229048,0.1585072,0.026087,0.2724312,0.5593071,0.2438497,-904027.2373,3930914.185,1
2434,2434,80,0.2126736,0.8211077,0.2767477,0.0391304,0.2735894,0.5592533,0.2460151,-905027.2373,3929914.185,1
2435,2435,80,0.2286126,0.809835,0.2316748,0.0652174,0.2600296,0.561965,0.2309744,-902027.2373,3928914.185,1
2436,2436,80,0.2193037,0.8198007,0.085964,0.1347826,0.2669914,0.5611097,0.2400689,-905027.2373,3927914.185,1
2437,2437,80,0.2063518,0.7998693,0.3852783,0.0869565,0.278585,0.5538616,0.2538385,-902027.2373,3923914.185,1
2438,2438,80,0.2094925,0.7982356,0.229875,0.0434783,0.2745042,0.555245,0.2515154,-903027.2373,3920914.185,1
