OID_,pointid,grid_code,rain_nor,dem_nor,slope_nor,NDVI_nor,evp_nor,SSD_nor,GST_nor,POINT_X,POINT_Y,Value
8043,8043,10,0.4937248,0.711485,0.2367831,0.2739131,0.3459334,0.3754852,0.4369528,-602027.2373,3445914.185,1
8044,8044,10,0.5027907,0.7222676,0.2146342,0.3956522,0.3379235,0.3774577,0.427981,-601027.2373,3445914.185,1
8045,8045,20,0.5670437,0.7337037,0.0549416,0.1173913,0.2815596,0.3900911,0.3641771,-591027.2373,3445914.185,1
8046,8046,10,0.5472912,0.7217775,0.1815693,0.2521739,0.2995381,0.3827374,0.3831868,-590027.2373,3445914.185,1
8047,8047,10,0.5471534,0.7242281,0.498853,0.1434783,0.3000421,0.3809578,0.3830321,-588027.2373,3445914.185,1
8048,8048,10,0.5408718,0.6992322,0.212524,0.1608696,0.3060969,0.3772,0.3888504,-586027.2373,3445914.185,1
8049,8049,80,0.5345075,0.7374612,0.3076627,0.0608696,0.3120348,0.3742771,0.3948916,-585027.2373,3445914.185,1
8050,8050,80,0.5260442,0.7439961,0.1316947,0.2173913,0.3198678,0.3706743,0.4029721,-584027.2373,3445914.185,1
8051,8051,80,0.5105948,0.719817,0.3389846,0.2739131,0.3344395,0.3631675,0.4175937,-581027.2373,3445914.185,1
8052,8052,80,0.5281366,0.7595164,0.357759,0.0652174,0.3188641,0.3681147,0.400465,-580027.2373,3445914.185,1
8053,8053,80,0.494852,0.7485705,0.4956023,0.1869565,0.3498075,0.3540668,0.4323301,-576027.2373,3445914.185,1
8054,8054,80,0.5861488,0.8132658,0.306532,0.0434783,0.2695275,0.3803447,0.3449336,-573027.2373,3445914.185,1
8055,8055,80,0.5778934,0.8090181,0.2483085,0.0478261,0.2772337,0.3768813,0.3528537,-572027.2373,3445914.185,1
8056,8056,80,0.5607802,0.7711158,0.1661656,0.073913,0.2929247,0.3705206,0.3693692,-571027.2373,3445914.185,1
8057,8057,80,0.4888636,0.6868159,0.390805,0.2434783,0.3582752,0.3454635,0.4389675,-569027.2373,3445914.185,1
8058,8058,80,0.5330825,0.7606601,0.3634461,0.1869565,0.3190229,0.3584815,0.3959325,-567027.2373,3445914.185,1
8059,8059,80,0.5343187,0.7469368,0.4479443,0.226087,0.3182079,0.3581576,0.3946656,-566027.2373,3445914.185,1
8060,8060,80,0.5654525,0.7629472,0.3027193,0.1565217,0.2904641,0.367635,0.3644025,-565027.2373,3445914.185,1
8061,8061,80,0.5127701,0.7524914,0.2696709,0.3565218,0.3382319,0.3496517,0.41544,-564027.2373,3445914.185,1
8062,8062,80,0.5380117,0.7696455,0.2213503,0.4217391,0.3164441,0.3557882,0.3907867,-561027.2373,3445914.185,1
8063,8063,80,0.5551962,0.8000327,0.1885622,0.1,0.3012891,0.3607161,0.3740668,-560027.2373,3445914.185,1
8064,8064,80,0.5614809,0.7565757,0.2656304,0.0608696,0.285858,0.3975351,0.3728992,-603027.2373,3444914.185,1
8065,8065,80,0.5298403,0.7430158,0.3555832,0.0913043,0.3145208,0.3861457,0.4034066,-602027.2373,3444914.185,1
8066,8066,80,0.5093761,0.7438327,0.3642448,0.2826087,0.334478,0.3708426,0.4217319,-592027.2373,3444914.185,1
8067,8067,80,0.5317097,0.7368077,0.338626,0.1478261,0.3159333,0.3712385,0.39893,-584027.2373,3444914.185,1
8068,8068,80,0.5084559,0.7239013,0.224137,0.2826087,0.3375431,0.3611583,0.4211163,-581027.2373,3444914.185,1
8069,8069,80,0.549734,0.7100147,0.2118045,0.0652174,0.3005868,0.3738786,0.3809628,-580027.2373,3444914.185,1
8070,8070,80,0.5690632,0.7420356,0.5049263,0.0608696,0.2836479,0.3786204,0.361994,-578027.2373,3444914.185,1
8071,8071,80,0.5601832,0.7513478,0.3586089,0.0652174,0.291892,0.3749239,0.3705024,-577027.2373,3444914.185,1
8072,8072,80,0.5074449,0.7675216,0.5375528,0.1304348,0.3396514,0.3568619,0.421555,-576027.2373,3444914.185,1
8073,8073,80,0.5685558,0.7946414,0.2448473,0.0521739,0.2868379,0.3724841,0.363338,-572027.2373,3444914.185,1
8074,8074,80,0.5485905,0.7554321,0.1623675,0.0608696,0.3051005,0.3651851,0.3826182,-571027.2373,3444914.185,1
8075,8075,80,0.5053464,0.7098513,0.0580131,0.1217391,0.3443391,0.3502631,0.424481,-570027.2373,3444914.185,1
8076,8076,80,0.5687603,0.7609867,0.3639048,0.2739131,0.2874982,0.3702964,0.3628939,-569027.2373,3444914.185,1
8077,8077,80,0.5528647,0.7624571,0.48869,0.0913043,0.3021091,0.3643461,0.3782364,-568027.2373,3444914.185,1
8078,8078,80,0.5745277,0.7890868,0.2264663,0.0695652,0.2828898,0.3707081,0.3571519,-567027.2373,3444914.185,1
8079,8079,80,0.5663023,0.7547786,0.3330715,0.1130435,0.2906006,0.3672809,0.365061,-566027.2373,3444914.185,1
8080,8080,80,0.5453129,0.7833687,0.2803091,0.1,0.3098148,0.3596756,0.3853533,-565027.2373,3444914.185,1
8081,8081,80,0.4855723,0.7389315,0.4216759,0.2695652,0.3639432,0.3393769,0.4432355,-564027.2373,3444914.185,1
8082,8082,80,0.4564798,0.671949,0.2371978,0.3782609,0.3904663,0.3291254,0.471393,-563027.2373,3444914.185,1
8083,8083,10,0.5002463,0.6992322,0.414178,0.4217391,0.3513579,0.3427532,0.4288835,-562027.2373,3444914.185,1
8084,8084,80,0.5685019,0.8103251,0.4504924,0.4217391,0.2901924,0.36441,0.362623,-561027.2373,3444914.185,1
8085,8085,80,0.5434774,0.7606601,0.4302948,0.1,0.3130639,0.3555047,0.3868424,-560027.2373,3444914.185,1
8086,8086,10,0.5060115,0.73256,0.1989042,0.326087,0.3342345,0.3972898,0.4313096,-619027.2373,3443914.185,1
8087,8087,10,0.4792253,0.7239013,0.2796351,0.373913,0.358558,0.3871402,0.4570936,-618027.2373,3443914.185,1
8088,8088,80,0.5083067,0.7345205,0.251489,0.2782609,0.340576,0.3542711,0.4219576,-574027.2373,3443914.185,1
8089,8089,80,0.5937499,0.7783042,0.4967786,0.0391304,0.2650543,0.3801784,0.3404122,-573027.2373,3443914.185,1
8090,8090,80,0.5509651,0.7737298,0.4015624,0.0608696,0.304151,0.3646317,0.3817349,-571027.2373,3443914.185,1
8091,8091,80,0.5517365,0.7333769,0.1880059,0.1043478,0.30374,0.3641292,0.3809034,-570027.2373,3443914.185,1
8092,8092,80,0.5866116,0.7743832,0.4551231,0.0347826,0.2726111,0.3748071,0.3469962,-569027.2373,3443914.185,1
8093,8093,80,0.577478,0.8050972,0.1519287,0.0304348,0.281133,0.3710692,0.3557785,-568027.2373,3443914.185,1
8094,8094,80,0.5976411,0.8072211,0.545091,0.0434783,0.2632673,0.3769364,0.3361476,-567027.2373,3443914.185,1
8095,8095,80,0.5142027,0.7753635,0.2978281,0.173913,0.3390453,0.3481297,0.4169408,-565027.2373,3443914.185,1
8096,8096,80,0.5175546,0.6891031,0.1306451,0.2434783,0.336338,0.3485025,0.4136246,-564027.2373,3443914.185,1
8097,8097,80,0.4863612,0.7436693,0.2716262,0.2391304,0.3647561,0.33756,0.4438187,-563027.2373,3443914.185,1
8098,8098,10,0.4936272,0.7010292,0.4838415,0.2391304,0.3585319,0.3392246,0.4367116,-562027.2373,3443914.185,1
8099,8099,80,0.5485155,0.7799379,0.4210506,0.4217391,0.3094107,0.3564988,0.3834154,-561027.2373,3443914.185,1
8100,8100,10,0.5477892,0.7508577,0.3678042,0.3043478,0.2974391,0.4114312,0.3924851,-620027.2373,3442914.185,1
8101,8101,80,0.5680567,0.7312531,0.3774396,0.2217391,0.2879312,0.3725309,0.3654269,-574027.2373,3442914.185,1
8102,8102,80,0.57795,0.832217,0.3208424,0.0347826,0.280744,0.3729171,0.3570628,-572027.2373,3442914.185,1
8103,8103,80,0.5824748,0.8122856,0.5994073,0.0478261,0.2769497,0.373635,0.3525862,-571027.2373,3442914.185,1
8104,8104,80,0.6005235,0.805914,0.362565,0.0608696,0.2609769,0.3787901,0.3349952,-570027.2373,3442914.185,1
8105,8105,80,0.6242852,0.7907205,0.2547781,0.0043478,0.2398625,0.3858226,0.3118664,-569027.2373,3442914.185,1
8106,8106,80,0.5653047,0.7441595,0.4779159,0.0695652,0.2945249,0.3628032,0.3687153,-564027.2373,3442914.185,1
8107,8107,80,0.5124825,0.7559223,0.3872428,0.2391304,0.3424302,0.3447705,0.4198872,-563027.2373,3442914.185,1
8108,8108,80,0.5211027,0.7036432,0.4642558,0.2391304,0.3349885,0.3468761,0.4114654,-562027.2373,3442914.185,1
8109,8109,80,0.5259714,0.7078909,0.3035132,0.2565217,0.3309307,0.3477571,0.4066848,-561027.2373,3442914.185,1
8110,8110,80,0.56284,0.7155694,0.460891,0.126087,0.2980496,0.3591287,0.3708683,-560027.2373,3442914.185,1
8111,8111,10,0.5749404,0.7314165,0.3647016,0.3695652,0.2751605,0.4112736,0.3664263,-614027.2373,3441914.185,1
8112,8112,80,0.5391676,0.7493874,0.4186645,0.2304348,0.3148656,0.3625376,0.3949642,-575027.2373,3441914.185,1
8113,8113,80,0.5498371,0.7585362,0.390487,0.1086957,0.3055209,0.3652517,0.384517,-574027.2373,3441914.185,1
8114,8114,80,0.5341753,0.7657245,0.2106893,0.026087,0.3210756,0.3580399,0.401024,-573027.2373,3441914.185,1
8115,8115,80,0.5564237,0.7925175,0.152774,0.0217391,0.3013128,0.3645555,0.3793517,-572027.2373,3441914.185,1
8116,8116,80,0.5591743,0.7972553,0.4637095,0.0130435,0.2994094,0.3639244,0.3765094,-570027.2373,3441914.185,1
8117,8117,80,0.5868443,0.8490443,0.5035355,0.0043478,0.274777,0.3722335,0.3495886,-569027.2373,3441914.185,1
8118,8118,80,0.5662995,0.7818984,0.1210426,0.0043478,0.2935844,0.3647488,0.3694371,-568027.2373,3441914.185,1
8119,8119,80,0.5613816,0.7520013,0.1707276,0.0304348,0.2983188,0.3623902,0.3741314,-567027.2373,3441914.185,1
8120,8120,80,0.5924177,0.7876164,0.4498362,0.0434783,0.2709816,0.3710816,0.3438853,-565027.2373,3441914.185,1
8121,8121,80,0.546504,0.7820618,0.3519097,0.0695652,0.3126616,0.3553046,0.3883526,-564027.2373,3441914.185,1
8122,8122,80,0.5743502,0.7145891,0.1810235,0.0695652,0.2878982,0.3637026,0.3612788,-563027.2373,3441914.185,1
8123,8123,80,0.5371571,0.7518379,0.3394021,0.1478261,0.3217309,0.3507931,0.3972928,-562027.2373,3441914.185,1
8124,8124,80,0.566814,0.7126287,0.3850444,0.2391304,0.2953451,0.3597941,0.368468,-561027.2373,3441914.185,1
8125,8125,80,0.5533627,0.8088548,0.2179099,0.0521739,0.307798,0.354674,0.3814585,-560027.2373,3441914.185,1
8126,8126,80,0.537414,0.8005228,0.1243688,0.1043478,0.2989691,0.3703956,0.3494222,-514027.2373,3479914.185,1
8127,8127,80,0.5094822,0.7402385,0.2026636,0.373913,0.304901,0.3900496,0.373762,-559027.2373,3476914.185,1
8128,8128,80,0.4958233,0.7433426,0.1928076,0.4391305,0.3176109,0.3848245,0.3871065,-558027.2373,3476914.185,1
8129,8129,20,0.4820725,0.7217775,0.2057779,0.1391304,0.3341725,0.3736035,0.402614,-551027.2373,3475914.185,1
8130,8130,80,0.5154743,0.7569025,0.3639048,0.3826087,0.3045321,0.3837988,0.3703329,-550027.2373,3475914.185,1
8131,8131,20,0.4647605,0.7103415,0.2272632,0.4260869,0.3506739,0.3664306,0.4196428,-549027.2373,3475914.185,1
8132,8132,20,0.453108,0.7162228,0.2136567,0.3043478,0.3616322,0.3618619,0.4310679,-548027.2373,3475914.185,1
8133,8133,80,0.4800046,0.7451397,0.3257875,0.2652174,0.3363197,0.3729677,0.4058011,-553027.2373,3474914.185,1
8134,8134,80,0.529761,0.7513478,0.4505169,0.0652174,0.2919279,0.3885287,0.357643,-552027.2373,3474914.185,1
8135,8135,80,0.4985565,0.7547786,0.4419739,0.0652174,0.3204766,0.3775598,0.3880161,-551027.2373,3474914.185,1
8136,8136,80,0.5170789,0.7823885,0.3441097,0.3217391,0.3042337,0.3828854,0.3701593,-550027.2373,3474914.185,1
8137,8137,20,0.4825802,0.7090344,0.2407345,0.3869565,0.3357609,0.3708367,0.4037333,-549027.2373,3474914.185,1
8138,8138,80,0.5164346,0.7379513,0.2799009,0.2478261,0.3057164,0.3811863,0.3710104,-548027.2373,3474914.185,1
8139,8139,20,0.4853842,0.7265153,0.2796351,0.3304348,0.3350786,0.3687811,0.4014841,-545027.2373,3474914.185,1
8140,8140,20,0.4856073,0.7258618,0.2825788,0.4130435,0.3353497,0.3681118,0.4013903,-544027.2373,3474914.185,1
8141,8141,20,0.4819283,0.7404019,0.1776697,0.3565218,0.33914,0.3661645,0.4050828,-543027.2373,3474914.185,1
8142,8142,80,0.4946332,0.7474269,0.4762766,0.2695652,0.333115,0.3622721,0.3941639,-531027.2373,3474914.185,1
8143,8143,80,0.4757305,0.7147525,0.1575681,0.2130435,0.3401004,0.3723209,0.4110865,-556027.2373,3473914.185,1
8144,8144,20,0.4883585,0.7428524,0.3820726,0.2913043,0.3291319,0.3757219,0.3989238,-555027.2373,3473914.185,1
8145,8145,20,0.4416791,0.736481,0.3356413,0.3782609,0.3720174,0.3589508,0.4443826,-553027.2373,3473914.185,1
8146,8146,80,0.522823,0.7653978,0.1335614,0.1347826,0.2993433,0.3848024,0.3657724,-552027.2373,3473914.185,1
8147,8147,80,0.5414826,0.7729129,0.4218583,0.0391304,0.2829647,0.3901788,0.347772,-551027.2373,3473914.185,1
8148,8148,80,0.535512,0.7822251,0.3424313,0.1,0.2887801,0.3874842,0.3536645,-550027.2373,3473914.185,1
8149,8149,20,0.4955976,0.7126287,0.3767071,0.1173913,0.3251794,0.3736669,0.3924835,-549027.2373,3473914.185,1
8150,8150,80,0.5243366,0.7557589,0.3028639,0.2478261,0.2997364,0.3823463,0.3647142,-548027.2373,3473914.185,1
8151,8151,80,0.4878864,0.7511845,0.2974193,0.2478261,0.3330248,0.3696647,0.4001777,-547027.2373,3473914.185,1
8152,8152,80,0.5050675,0.7590263,0.4346572,0.2434783,0.3180032,0.3745576,0.3836234,-546027.2373,3473914.185,1
8153,8153,20,0.5007716,0.7323967,0.0773948,0.2217391,0.3223337,0.3724133,0.3879025,-545027.2373,3473914.185,1
8154,8154,80,0.4814579,0.7714426,0.2163093,0.2086957,0.3401973,0.3653487,0.4067498,-544027.2373,3473914.185,1
8155,8155,20,0.4432141,0.722431,0.2864061,0.3565218,0.3760655,0.3506157,0.444194,-540027.2373,3473914.185,1
8156,8156,80,0.5026253,0.7724228,0.1186726,0.2956522,0.3230224,0.3693526,0.3866862,-539027.2373,3473914.185,1
8157,8157,20,0.5033696,0.7471002,0.2371978,0.3521739,0.3267472,0.3631118,0.3870267,-530027.2373,3473914.185,1
8158,8158,20,0.4709384,0.7049502,0.1901849,0.2130435,0.3569491,0.3510759,0.4187082,-528027.2373,3473914.185,1
8159,8159,80,0.5107617,0.7475902,0.4576181,0.2217391,0.3085664,0.3845212,0.378322,-559027.2373,3472914.185,1
8160,8160,80,0.5015832,0.6971083,0.0873372,0.0695652,0.3172182,0.3807821,0.3872932,-558027.2373,3472914.185,1
8161,8161,80,0.5311666,0.7484071,0.3569188,0.1391304,0.2909571,0.3897443,0.3586706,-557027.2373,3472914.185,1
8162,8162,80,0.5006698,0.7493874,0.4174893,0.0782609,0.3188264,0.379019,0.3883265,-556027.2373,3472914.185,1
8163,8163,80,0.5334201,0.7998693,0.4149467,0.1826087,0.2897249,0.3890184,0.3566392,-555027.2373,3472914.185,1
8164,8164,80,0.5046226,0.7488973,0.1207562,0.3478261,0.316909,0.3773843,0.384827,-552027.2373,3472914.185,1
8165,8165,80,0.5416317,0.8198007,0.3691839,0.1,0.2844242,0.3880465,0.3491146,-550027.2373,3472914.185,1
8166,8166,80,0.5108728,0.7261885,0.3417411,0.1173913,0.3125691,0.377235,0.3790454,-549027.2373,3472914.185,1
8167,8167,80,0.5307411,0.7688286,0.2202112,0.0652174,0.2951107,0.3830135,0.3598724,-548027.2373,3472914.185,1
8168,8168,80,0.497137,0.7508577,0.3675989,0.0652174,0.3258283,0.3712706,0.3925673,-547027.2373,3472914.185,1
8169,8169,80,0.5093527,0.7606601,0.390123,0.0956522,0.3152728,0.3745426,0.3808209,-546027.2373,3472914.185,1
8170,8170,80,0.5176667,0.7627839,0.4682914,0.3086957,0.3082366,0.3765368,0.3728608,-545027.2373,3472914.185,1
8171,8171,20,0.4440014,0.737788,0.3112739,0.2391304,0.3764499,0.3494876,0.4447419,-540027.2373,3472914.185,1
8172,8172,80,0.5143692,0.7776507,0.3834346,0.126087,0.3135285,0.3718219,0.3765978,-539027.2373,3472914.185,1
8173,8173,80,0.507208,0.7657245,0.4165338,0.2130435,0.3252671,0.3616663,0.3847244,-528027.2373,3472914.185,1
8174,8174,80,0.5285116,0.759353,0.3943117,0.1086957,0.2937878,0.3888505,0.362556,-559027.2373,3471914.185,1
8175,8175,80,0.5676965,0.7467734,0.2632295,0.026087,0.2588657,0.4009633,0.3246102,-558027.2373,3471914.185,1
8176,8176,80,0.624613,0.7755269,0.6166014,0.026087,0.207976,0.4188864,0.269469,-557027.2373,3471914.185,1
8177,8177,80,0.5508479,0.835321,0.5696817,0.0826087,0.274819,0.3939871,0.3410865,-556027.2373,3471914.185,1
8178,8178,80,0.5152435,0.7544519,0.3257075,0.0695652,0.3072905,0.3815924,0.3756932,-555027.2373,3471914.185,1
8179,8179,80,0.4793444,0.7209606,0.4324439,0.1521739,0.3400333,0.369101,0.4105889,-554027.2373,3471914.185,1
8180,8180,80,0.4911008,0.7547786,0.3463917,0.1304348,0.3306833,0.3707708,0.3994285,-551027.2373,3471914.185,1
8181,8181,80,0.5145577,0.790067,0.4317182,0.0304348,0.309976,0.3777301,0.3767625,-550027.2373,3471914.185,1
8182,8182,80,0.5560451,0.7743832,0.0995355,0.0130435,0.2730304,0.3905982,0.33661,-549027.2373,3471914.185,1
8183,8183,80,0.5240815,0.8057507,0.313763,0.0130435,0.3022592,0.379398,0.3677039,-548027.2373,3471914.185,1
8184,8184,80,0.5307274,0.7804281,0.2415446,0.0695652,0.2967104,0.3808502,0.3613503,-547027.2373,3471914.185,1
8185,8185,80,0.5282142,0.7652344,0.4160195,0.1130435,0.2994172,0.3793018,0.3638824,-546027.2373,3471914.185,1
8186,8186,20,0.4969611,0.7273321,0.250339,0.2782609,0.3289231,0.366892,0.3944883,-543027.2373,3471914.185,1
8187,8187,20,0.4969611,0.7124653,0.2851391,0.2739131,0.3289231,0.366892,0.3944883,-542027.2373,3471914.185,1
8188,8188,80,0.4770916,0.7551054,0.2409627,0.1695652,0.3477406,0.3589416,0.4139605,-540027.2373,3471914.185,1
8189,8189,80,0.5244676,0.7604967,0.0038459,0.126087,0.3055243,0.3737487,0.3681087,-539027.2373,3471914.185,1
8190,8190,20,0.4807463,0.6938409,0.2153415,0.3304348,0.3482074,0.3544627,0.4112171,-532027.2373,3471914.185,1
8191,8191,80,0.529668,0.7671949,0.1065758,0.0869565,0.3060361,0.3677258,0.3641409,-528027.2373,3471914.185,1
8192,8192,80,0.5085471,0.7644176,0.223185,0.1695652,0.3255373,0.3601224,0.3847159,-527027.2373,3471914.185,1
8193,8193,80,0.514267,0.7812449,0.1666484,0.0913043,0.3078344,0.3826964,0.3778229,-559027.2373,3470914.185,1
8194,8194,80,0.6512003,0.7681751,0.4026196,0.0130435,0.1856145,0.4253966,0.2451801,-556027.2373,3470914.185,1
8195,8195,80,0.4976703,0.7444862,0.1036574,0.026087,0.3243158,0.374364,0.3941624,-555027.2373,3470914.185,1
8196,8196,80,0.512087,0.7951315,0.2947216,0.073913,0.3117254,0.378365,0.3802471,-554027.2373,3470914.185,1
8197,8197,20,0.4661225,0.721124,0.6198975,0.0826087,0.3535361,0.3625801,0.4249019,-553027.2373,3470914.185,1
8198,8198,80,0.4779961,0.7172031,0.1986114,0.4,0.3432477,0.3657481,0.4134589,-552027.2373,3470914.185,1
8199,8199,20,0.4601319,0.7230844,0.1990342,0.3869565,0.3597542,0.359172,0.4308628,-551027.2373,3470914.185,1
8200,8200,80,0.5160285,0.7693188,0.3539209,0.026087,0.3098172,0.3767665,0.3767245,-550027.2373,3470914.185,1
8201,8201,20,0.5016826,0.7376246,0.2382046,0.2173913,0.3240238,0.3699036,0.3908885,-547027.2373,3470914.185,1
8202,8202,80,0.4911259,0.7730763,0.4568377,0.1782609,0.3348541,0.3642904,0.401392,-543027.2373,3470914.185,1
8203,8203,80,0.5248167,0.7430158,0.4327875,0.1,0.3049504,0.3746147,0.3688039,-542027.2373,3470914.185,1
8204,8204,80,0.4864541,0.7706257,0.4732891,0.1695652,0.3404136,0.3606174,0.406197,-540027.2373,3470914.185,1
8205,8205,80,0.5224052,0.752328,0.2018357,0.3956522,0.3084824,0.3716873,0.3714183,-539027.2373,3470914.185,1
8206,8206,80,0.4879182,0.7582095,0.1993263,0.2913043,0.3413952,0.3575651,0.4052377,-535027.2373,3470914.185,1
8207,8207,20,0.472106,0.7283124,0.159609,0.3217391,0.3565709,0.3509885,0.4207555,-533027.2373,3470914.185,1
8208,8208,80,0.5218827,0.7622938,0.1959182,0.1869565,0.3121954,0.3666064,0.372563,-532027.2373,3470914.185,1
8209,8209,80,0.5308077,0.78876,0.3410778,0.2478261,0.3060222,0.3667936,0.3642431,-528027.2373,3470914.185,1
8210,8210,80,0.5221444,0.767685,0.1619115,0.1565217,0.3142919,0.3632802,0.3727246,-527027.2373,3470914.185,1
8211,8211,80,0.514144,0.7801013,0.4553941,0.2608696,0.3091615,0.3811707,0.3793923,-559027.2373,3469914.185,1
8212,8212,80,0.5570731,0.8266623,0.5092223,0.0130435,0.2708571,0.394518,0.3378022,-558027.2373,3469914.185,1
8213,8213,80,0.5391342,0.7753635,0.1809141,0.026087,0.2881598,0.3864812,0.3553688,-555027.2373,3469914.185,1
8214,8214,80,0.5120854,0.7582095,0.0733099,0.0217391,0.3129194,0.3768989,0.3816666,-554027.2373,3469914.185,1
8215,8215,80,0.4791833,0.7188368,0.1237559,0.0826087,0.3429572,0.365399,0.4136445,-553027.2373,3469914.185,1
8216,8216,80,0.5275529,0.7752001,0.4389867,0.2304348,0.2997855,0.3805309,0.3667951,-552027.2373,3469914.185,1
8217,8217,80,0.4996178,0.7078909,0.3403678,0.2521739,0.3253591,0.3706595,0.3939604,-551027.2373,3469914.185,1
8218,8218,80,0.4891122,0.7270054,0.2622197,0.0826087,0.3352359,0.3665,0.404222,-550027.2373,3469914.185,1
8219,8219,80,0.5302852,0.7787943,0.4386721,0.0826087,0.2985619,0.3792756,0.3643599,-549027.2373,3469914.185,1
8220,8220,80,0.5155821,0.7810815,0.3500177,0.0826087,0.3122293,0.3737423,0.378697,-548027.2373,3469914.185,1
8221,8221,80,0.5013335,0.7738932,0.1922662,0.1478261,0.3254914,0.3683587,0.392595,-547027.2373,3469914.185,1
8222,8222,80,0.5018703,0.7417089,0.2766646,0.1826087,0.326309,0.3663979,0.3923152,-544027.2373,3469914.185,1
8223,8223,80,0.5018703,0.773403,0.4527703,0.0782609,0.326309,0.3663979,0.3923152,-543027.2373,3469914.185,1
8224,8224,20,0.5260898,0.7340304,0.2687831,0.1,0.3049312,0.3736248,0.3689059,-542027.2373,3469914.185,1
8225,8225,80,0.4597317,0.7150792,0.4362509,0.326087,0.3651547,0.3511723,0.4333535,-541027.2373,3469914.185,1
8226,8226,80,0.4992779,0.7722594,0.3650011,0.126087,0.3299753,0.3634248,0.3950791,-540027.2373,3469914.185,1
8227,8227,80,0.5296629,0.7537984,0.2450702,0.2130435,0.3030515,0.3726771,0.3656911,-539027.2373,3469914.185,1
8228,8228,80,0.4677564,0.739585,0.4619072,0.3304348,0.3601803,0.3502917,0.4259889,-536027.2373,3469914.185,1
8229,8229,80,0.503704,0.7745466,0.4139478,0.2130435,0.3282527,0.3613763,0.3912043,-535027.2373,3469914.185,1
8230,8230,80,0.4802129,0.7655612,0.5040824,0.0521739,0.3503308,0.3522974,0.4141524,-533027.2373,3469914.185,1
8231,8231,80,0.5319786,0.7516746,0.4771299,0.2043478,0.3046147,0.3678918,0.3640993,-531027.2373,3469914.185,1
8232,8232,80,0.5288423,0.7871263,0.2308712,0.2956522,0.3092726,0.3641719,0.3674314,-527027.2373,3469914.185,1
8233,8233,80,0.5209178,0.778631,0.2501706,0.1217391,0.3168671,0.3609127,0.3751836,-526027.2373,3469914.185,1
8234,8234,80,0.5087847,0.7629472,0.5276541,0.1565217,0.3282515,0.356279,0.3870148,-525027.2373,3469914.185,1
8235,8235,20,0.5046098,0.7302728,0.2690434,0.1652174,0.3324645,0.3542579,0.3911234,-524027.2373,3469914.185,1
8236,8236,20,0.521612,0.7557589,0.3412992,0.1173913,0.3175977,0.3591812,0.3746876,-523027.2373,3469914.185,1
8237,8237,80,0.5339536,0.7804281,0.3652872,0.0826087,0.3069268,0.3625826,0.3627683,-522027.2373,3469914.185,1
8238,8238,80,0.5296171,0.7577193,0.0388236,0.1695652,0.3112777,0.3605243,0.3670217,-521027.2373,3469914.185,1
8239,8239,80,0.5057481,0.7696455,0.45014,0.2217391,0.3332217,0.3520712,0.3902162,-520027.2373,3469914.185,1
8240,8240,80,0.5140203,0.7652344,0.2334031,0.2130435,0.3262072,0.3541563,0.3822303,-519027.2373,3469914.185,1
8241,8241,80,0.509065,0.7201438,0.3187114,0.173913,0.3149555,0.3780224,0.3857684,-559027.2373,3468914.185,1
8242,8242,80,0.5240487,0.8003594,0.3850912,0.0391304,0.3018218,0.3822157,0.3712779,-558027.2373,3468914.185,1
8243,8243,80,0.5486521,0.8333606,0.4642633,0.0130435,0.280028,0.3895618,0.3474601,-557027.2373,3468914.185,1
8244,8244,80,0.5710076,0.8452867,0.7356013,0.0652174,0.2602649,0.3961717,0.3258255,-556027.2373,3468914.185,1
8245,8245,80,0.5251707,0.7485705,0.4545078,0.0608696,0.3019396,0.3804364,0.3703375,-555027.2373,3468914.185,1
8246,8246,80,0.538524,0.7990524,0.436428,0.026087,0.2902973,0.3840974,0.3574405,-554027.2373,3468914.185,1
8247,8247,80,0.5188277,0.7634373,0.288232,0.1869565,0.309234,0.3755026,0.3767257,-551027.2373,3468914.185,1
8248,8248,80,0.5198823,0.7301095,0.2791022,0.0956522,0.3086912,0.375136,0.3757676,-550027.2373,3468914.185,1
8249,8249,80,0.5177866,0.7867996,0.2200683,0.0956522,0.310991,0.3737381,0.3778671,-549027.2373,3468914.185,1
8250,8250,80,0.5284632,0.7410554,0.0875773,0.1478261,0.301789,0.3765264,0.3675798,-548027.2373,3468914.185,1
8251,8251,20,0.4610498,0.7031531,0.0747272,0.3608696,0.3633639,0.3530188,0.4331096,-546027.2373,3468914.185,1
8252,8252,80,0.510192,0.7822251,0.4656514,0.3913044,0.3195212,0.3684152,0.3855168,-544027.2373,3468914.185,1
8253,8253,80,0.5283928,0.7822251,0.3747523,0.0782609,0.303556,0.373674,0.3679369,-543027.2373,3468914.185,1
8254,8254,80,0.5036345,0.7158961,0.3164553,0.0869565,0.3262943,0.3648574,0.3920261,-542027.2373,3468914.185,1
8255,8255,80,0.4659599,0.754942,0.3902937,0.2,0.3606713,0.35181,0.428644,-541027.2373,3468914.185,1
8256,8256,80,0.5101551,0.7962751,0.2347735,0.0869565,0.3212973,0.3655919,0.3858525,-540027.2373,3468914.185,1
8257,8257,20,0.4936999,0.7399118,0.4007036,0.3173913,0.3370081,0.3588058,0.4019651,-538027.2373,3468914.185,1
8258,8258,20,0.5251312,0.7451397,0.462007,0.2130435,0.3091391,0.3684119,0.3715537,-537027.2373,3468914.185,1
8259,8259,80,0.4789018,0.7490606,0.4834012,0.2217391,0.3512335,0.3525723,0.4164692,-536027.2373,3468914.185,1
