OID_,pointid,grid_code,rain_nor,dem_nor,slope_nor,NDVI_nor,evp_nor,SSD_nor,GST_nor,POINT_X,POINT_Y,Value
468,468,80,0.475629,0.7059304,0.3376814,0.6173913,0.3367258,0.4752423,0.5193151,-663027.2373,3292914.185,1
469,469,20,0.4869095,0.6931874,0.3107375,0.5260869,0.3565245,0.3839808,0.4989411,-624027.2373,3291914.185,1
470,470,20,0.4331714,0.6765234,0.3388801,0.5173913,0.4058387,0.3639311,0.5509078,-623027.2373,3291914.185,1
471,471,20,0.4948662,0.6835485,0.085964,0.6391304,0.3300509,0.4385983,0.4926954,-644027.2373,3289914.185,1
472,472,20,0.4631182,0.7078909,0.4769539,0.6217391,0.3690135,0.3978023,0.5212765,-632027.2373,3289914.185,1
473,473,20,0.4847529,0.6984153,0.3096252,0.6391304,0.3596042,0.3776396,0.4986999,-621027.2373,3289914.185,1
474,474,20,0.4756987,0.7031531,0.3877048,0.5695652,0.3661675,0.3763954,0.5055791,-621027.2373,3287914.185,1
475,475,20,0.4893995,0.7049502,0.1195455,0.5434783,0.3305336,0.4427655,0.4942118,-645027.2373,3286914.185,1
476,476,20,0.4169592,0.7026629,0.3999381,0.8521739,0.4114589,0.3755302,0.562238,-628027.2373,3286914.185,1
477,477,20,0.4868603,0.7247182,0.4773267,0.6739131,0.3329928,0.4349876,0.4922145,-641027.2373,3283914.185,1
478,478,20,0.3904928,0.6546316,0.4805288,0.9739131,0.4245856,0.3888975,0.5839694,-635027.2373,3282914.185,1
479,479,20,0.4473892,0.7082176,0.5208967,0.6608695,0.3733086,0.4060389,0.5275226,-634027.2373,3281914.185,1
480,480,20,0.5064809,0.6827316,0.254238,0.6869565,0.387005,0.3003448,0.494996,-588027.2373,3317914.185,1
481,481,20,0.5276913,0.6329031,0.1096676,0.6565217,0.3700912,0.3033944,0.4746802,-586027.2373,3317914.185,1
482,482,20,0.4965673,0.6231008,0.1977624,0.8304348,0.3992558,0.2912576,0.505029,-585027.2373,3317914.185,1
483,483,20,0.5488475,0.7095246,0.0875773,0.5304348,0.3544711,0.304538,0.4547037,-583027.2373,3317914.185,1
484,484,20,0.5479695,0.7046234,0.0869356,0.7521739,0.3588878,0.298537,0.4562991,-580027.2373,3317914.185,1
485,485,20,0.5442527,0.7191635,0.1787836,0.7130435,0.3714841,0.2842866,0.4624817,-573027.2373,3317914.185,1
486,486,20,0.5565142,0.6895932,0.4911704,0.7565217,0.3774611,0.2686916,0.4572967,-562027.2373,3317914.185,1
487,487,20,0.584008,0.7279856,0.2082519,0.4608696,0.2991126,0.3647604,0.4203184,-608027.2373,3316914.185,1
488,488,20,0.5010718,0.6801176,0.3692857,0.9782608,0.3872609,0.3066958,0.499415,-592027.2373,3316914.185,1
489,489,20,0.5330698,0.7082176,0.1521071,0.5086957,0.3626274,0.3092429,0.4686661,-588027.2373,3316914.185,1
490,490,20,0.5144821,0.6837118,0.412055,0.5304348,0.38504,0.2934134,0.4875103,-583027.2373,3316914.185,1
491,491,20,0.523902,0.6570822,0.2934339,0.6956522,0.3789638,0.2926629,0.4788519,-581027.2373,3316914.185,1
492,492,20,0.5102801,0.6520177,0.129,0.4304348,0.3937316,0.2843956,0.4926353,-579027.2373,3316914.185,1
493,493,20,0.5108653,0.6565921,0.105854,0.4695652,0.3944861,0.2826983,0.492389,-578027.2373,3316914.185,1
494,494,20,0.5137278,0.6624734,0.2667093,0.5652174,0.3932118,0.2817557,0.489958,-577027.2373,3316914.185,1
495,495,20,0.5752577,0.7087077,0.4826059,0.6347826,0.3404609,0.2981828,0.431043,-575027.2373,3316914.185,1
496,496,20,0.5588424,0.7028263,0.495514,0.6043478,0.3701512,0.2746507,0.4524043,-565027.2373,3316914.185,1
497,497,20,0.5230009,0.6779938,0.1582091,0.7913043,0.3621583,0.3242675,0.4776197,-597027.2373,3315914.185,1
498,498,20,0.4417241,0.6373141,0.3365356,0.9782608,0.4382619,0.2915211,0.55638,-594027.2373,3315914.185,1
499,499,20,0.523827,0.7116484,0.5097449,0.5826087,0.3694415,0.308394,0.4769772,-589027.2373,3315914.185,1
500,500,20,0.5433189,0.654795,0.4054203,0.6,0.3563261,0.3069015,0.4586083,-585027.2373,3315914.185,1
501,501,20,0.5086203,0.7015194,0.4762271,0.5565218,0.3923492,0.2877834,0.4931432,-581027.2373,3315914.185,1
502,502,20,0.5481883,0.7101781,0.3606572,0.4695652,0.3592142,0.2969255,0.4553404,-579027.2373,3315914.185,1
503,503,20,0.51441,0.6850188,0.4724528,0.8347826,0.397729,0.2745901,0.4904243,-573027.2373,3315914.185,1
504,504,20,0.5559629,0.7056037,0.4627572,0.4391305,0.3677168,0.2790562,0.4527836,-568027.2373,3315914.185,1
505,505,20,0.5434781,0.6980885,0.4366404,0.6826087,0.3805276,0.2731615,0.4655108,-567027.2373,3315914.185,1
506,506,20,0.5332384,0.6740729,0.2380243,0.8,0.3946079,0.2644487,0.4774705,-564027.2373,3315914.185,1
507,507,80,0.5669477,0.7317432,0.6199946,0.6,0.3102068,0.3685234,0.4364959,-612027.2373,3314914.185,1
508,508,20,0.4986024,0.6812612,0.0665142,0.7608696,0.3865445,0.3104273,0.5006327,-594027.2373,3314914.185,1
509,509,20,0.5468147,0.7147525,0.160744,0.4478261,0.3451311,0.3221702,0.4539128,-592027.2373,3314914.185,1
510,510,20,0.5328681,0.7193269,0.2934339,0.4782609,0.3587305,0.3155843,0.4674896,-591027.2373,3314914.185,1
511,511,20,0.5390688,0.722431,0.6434674,0.4695652,0.3541974,0.3156082,0.4615431,-590027.2373,3314914.185,1
512,512,20,0.5232068,0.6861624,0.1672896,0.6956522,0.369558,0.3084104,0.4770156,-589027.2373,3314914.185,1
513,513,20,0.5186303,0.6668845,0.1228586,0.7130435,0.3747702,0.3049189,0.4815613,-588027.2373,3314914.185,1
514,514,20,0.524859,0.6874694,0.1881451,0.5217391,0.3713946,0.3030003,0.4757935,-586027.2373,3314914.185,1
515,515,20,0.5410729,0.667538,0.4443961,0.6,0.357935,0.3063457,0.4602348,-585027.2373,3314914.185,1
516,516,20,0.5050328,0.6626368,0.5276853,0.8,0.3915693,0.2925766,0.4953813,-584027.2373,3314914.185,1
517,517,20,0.5332894,0.7168763,0.4075479,0.4826087,0.369739,0.2960072,0.468674,-581027.2373,3314914.185,1
518,518,20,0.5276819,0.6832217,0.3228035,0.6521739,0.3760418,0.2922434,0.4743922,-580027.2373,3314914.185,1
519,519,20,0.5213468,0.6654142,0.0733099,0.7,0.3830222,0.2882498,0.4808397,-579027.2373,3314914.185,1
520,520,20,0.5546925,0.6931874,0.3646494,0.5652174,0.354278,0.2972673,0.4488227,-578027.2373,3314914.185,1
521,521,20,0.5116028,0.666231,0.2881343,0.5478261,0.3944149,0.2812465,0.4909692,-577027.2373,3314914.185,1
522,522,20,0.5587398,0.6828949,0.4740999,0.7478261,0.3546592,0.2929164,0.4460266,-575027.2373,3314914.185,1
523,523,20,0.5355288,0.6392747,0.5360965,0.7608696,0.3783747,0.2815689,0.4694221,-573027.2373,3314914.185,1
524,524,20,0.5184053,0.6030061,0.0618432,0.9173913,0.395241,0.2741,0.4865121,-572027.2373,3314914.185,1
525,525,20,0.576301,0.705767,0.1432619,0.7260869,0.3051508,0.3612579,0.4257384,-607027.2373,3313914.185,1
526,526,20,0.5109201,0.6791374,0.117793,0.6521739,0.3648834,0.337702,0.4889866,-606027.2373,3313914.185,1
527,527,20,0.4442266,0.6275119,0.1623675,0.9782608,0.4330794,0.2969959,0.5528065,-596027.2373,3313914.185,1
528,528,20,0.4634149,0.650874,0.1144456,0.7,0.4167693,0.3012267,0.5341764,-595027.2373,3313914.185,1
529,529,80,0.5171696,0.7111583,0.2847413,0.5391304,0.3693355,0.3167923,0.4820355,-594027.2373,3313914.185,1
530,530,20,0.5225843,0.6730926,0.0763021,0.6695652,0.3664913,0.3144917,0.4768337,-592027.2373,3313914.185,1
531,531,20,0.5367836,0.7245548,0.0856377,0.6652174,0.3558022,0.3151012,0.4631842,-590027.2373,3313914.185,1
532,532,20,0.5424092,0.6711321,0.2160752,0.5652174,0.3518123,0.3149348,0.4578176,-589027.2373,3313914.185,1
533,533,20,0.5002854,0.6691717,0.5379574,0.5913044,0.3908566,0.2991297,0.4987853,-588027.2373,3313914.185,1
534,534,20,0.4913557,0.6959647,0.4139779,0.5217391,0.4011506,0.292224,0.5077261,-586027.2373,3313914.185,1
535,535,20,0.5248693,0.6312694,0.1243688,0.6739131,0.3732871,0.2992589,0.4755822,-584027.2373,3313914.185,1
536,536,20,0.4981708,0.638131,0.2391288,0.7260869,0.3985333,0.2885489,0.5016924,-583027.2373,3313914.185,1
537,537,20,0.4726959,0.5905898,0.2250281,0.8260869,0.4226978,0.2782482,0.5266378,-582027.2373,3313914.185,1
538,538,20,0.519154,0.7188368,0.0635105,0.4869565,0.3833399,0.2895907,0.4821161,-580027.2373,3313914.185,1
539,539,20,0.5018597,0.6399281,0.1519733,0.6869565,0.4001999,0.2819956,0.4991962,-579027.2373,3313914.185,1
540,540,20,0.5477088,0.7059304,0.4162966,0.7,0.3615248,0.293189,0.4554082,-577027.2373,3313914.185,1
541,541,20,0.5551232,0.7119752,0.1453419,0.5130435,0.3561948,0.2937159,0.4485958,-576027.2373,3313914.185,1
542,542,20,0.5421337,0.6990688,0.3980051,0.4217391,0.3692699,0.2875654,0.4615998,-575027.2373,3313914.185,1
543,543,20,0.5183358,0.7139356,0.4549315,0.8391305,0.3935287,0.2760049,0.4855707,-573027.2373,3313914.185,1
544,544,20,0.5439163,0.6495671,0.1796688,0.4521739,0.3734054,0.2806597,0.4617546,-571027.2373,3313914.185,1
545,545,20,0.4837023,0.6271851,0.1358052,0.7565217,0.3960478,0.3123182,0.5139441,-597027.2373,3312914.185,1
546,546,80,0.4720872,0.6696618,0.174163,0.9782608,0.4074791,0.306438,0.5251788,-596027.2373,3312914.185,1
547,547,20,0.5162048,0.6838752,0.4669615,0.7434783,0.3707334,0.3147184,0.4823935,-593027.2373,3312914.185,1
548,548,20,0.4941797,0.6747264,0.1384553,0.6478261,0.3926573,0.3034224,0.5038496,-591027.2373,3312914.185,1
549,549,20,0.5095573,0.7044601,0.1193715,0.6173913,0.3798714,0.3064338,0.4890081,-590027.2373,3312914.185,1
550,550,20,0.5198464,0.6959647,0.3590929,0.7130435,0.3716874,0.3077856,0.4791212,-589027.2373,3312914.185,1
551,551,20,0.4913453,0.6663944,0.3026651,0.6347826,0.4007299,0.292435,0.5071635,-586027.2373,3312914.185,1
552,552,20,0.5056909,0.6435223,0.2963935,0.4913043,0.3913493,0.2911971,0.4938337,-583027.2373,3312914.185,1
553,553,20,0.5459213,0.7075641,0.1195455,0.7,0.3588374,0.2985154,0.4555964,-580027.2373,3312914.185,1
554,554,20,0.5116592,0.6910635,0.5245122,0.4391305,0.3909901,0.28535,0.4891373,-579027.2373,3312914.185,1
555,555,20,0.5270882,0.6567554,0.2491815,0.6217391,0.3810897,0.2846417,0.4752429,-576027.2373,3312914.185,1
556,556,20,0.5223672,0.6783205,0.2985321,0.6826087,0.386723,0.2811903,0.4802295,-575027.2373,3312914.185,1
557,557,20,0.5283411,0.6497304,0.3264266,0.6304348,0.3856312,0.2774862,0.4758164,-572027.2373,3312914.185,1
558,558,20,0.5277829,0.6840386,0.2877429,0.6695652,0.387615,0.2754335,0.4768727,-571027.2373,3312914.185,1
559,559,20,0.5448281,0.6985787,0.3688654,0.7391304,0.3737669,0.2791579,0.4608826,-570027.2373,3312914.185,1
560,560,20,0.522373,0.6837118,0.1674895,0.7695652,0.3970912,0.2681038,0.483835,-568027.2373,3312914.185,1
561,561,20,0.5124662,0.6552851,0.2694764,0.6695652,0.4076046,0.2630229,0.494074,-567027.2373,3312914.185,1
562,562,20,0.5277429,0.6399281,0.4540991,0.7173913,0.3971043,0.2643862,0.4806058,-565027.2373,3312914.185,1
563,563,20,0.5361353,0.7242281,0.4204425,0.4434783,0.3964154,0.2599584,0.4755346,-560027.2373,3312914.185,1
564,564,80,0.5238051,0.700049,0.363538,0.626087,0.3426872,0.3689887,0.4778889,-618027.2373,3311914.185,1
565,565,80,0.4870313,0.6619833,0.2761857,0.7608696,0.3869931,0.3264028,0.5105893,-604027.2373,3311914.185,1
566,566,20,0.5014858,0.6897566,0.1036574,0.7565217,0.3795138,0.3184805,0.4960781,-597027.2373,3311914.185,1
567,567,80,0.4915305,0.6975985,0.2566443,0.6391304,0.3894574,0.3131346,0.5057067,-596027.2373,3311914.185,1
568,568,20,0.4855242,0.685999,0.2907162,0.6086956,0.3989289,0.3029079,0.5115904,-592027.2373,3311914.185,1
569,569,20,0.5129013,0.6979252,0.0644908,0.6086956,0.3774894,0.3057663,0.4852679,-589027.2373,3311914.185,1
570,570,20,0.5286242,0.6714589,0.1160124,0.6347826,0.3644357,0.3088967,0.4701329,-588027.2373,3311914.185,1
571,571,20,0.4929929,0.6513641,0.2684572,0.8173913,0.3976639,0.2952071,0.504829,-587027.2373,3311914.185,1
572,572,20,0.4809655,0.6231008,0.069492,0.7434783,0.4096472,0.2892601,0.5166506,-586027.2373,3311914.185,1
573,573,20,0.5084969,0.6770136,0.3310588,0.5,0.3872007,0.2942942,0.4903203,-584027.2373,3311914.185,1
574,574,20,0.5138074,0.6686816,0.4486902,0.5478261,0.3836247,0.2940528,0.4853886,-583027.2373,3311914.185,1
575,575,20,0.5139496,0.6528345,0.4594569,0.7260869,0.3872474,0.288204,0.4860431,-580027.2373,3311914.185,1
576,576,20,0.5487932,0.7100147,0.2532948,0.6304348,0.357152,0.2976732,0.4525571,-579027.2373,3311914.185,1
577,577,20,0.5013938,0.6400915,0.1445894,0.7217391,0.4052594,0.2744312,0.5000216,-575027.2373,3311914.185,1
578,578,20,0.5295537,0.6572456,0.1888742,0.7565217,0.3887472,0.2723515,0.4757369,-569027.2373,3311914.185,1
579,579,20,0.5227795,0.6512008,0.3170595,0.7695652,0.3964189,0.2682778,0.4829116,-568027.2373,3311914.185,1
580,580,20,0.5442755,0.6928607,0.3259635,0.6608695,0.3786507,0.2734766,0.4626951,-567027.2373,3311914.185,1
581,581,20,0.5247927,0.6623101,0.0995355,0.6608695,0.3978271,0.2652562,0.4822563,-566027.2373,3311914.185,1
582,582,20,0.5099973,0.6758699,0.0802363,0.6913043,0.4128096,0.2585807,0.4973015,-565027.2373,3311914.185,1
583,583,20,0.4707357,0.6162392,0.1261337,0.8652174,0.4515738,0.2420876,0.5368651,-562027.2373,3311914.185,1
584,584,80,0.5309452,0.7240647,0.3637608,0.4565217,0.3505372,0.332691,0.4669735,-599027.2373,3310914.185,1
585,585,20,0.5436487,0.6783205,0.2997301,0.6956522,0.3400458,0.3347453,0.4545962,-598027.2373,3310914.185,1
586,586,20,0.4953466,0.6213037,0.0726391,0.7391304,0.3855101,0.3147232,0.5013835,-596027.2373,3310914.185,1
587,587,20,0.470093,0.6489136,0.2032343,0.7434783,0.4092587,0.3043621,0.5258709,-595027.2373,3310914.185,1
588,588,20,0.5103998,0.6899199,0.4802734,0.8434783,0.3760399,0.311358,0.4868551,-592027.2373,3310914.185,1
589,589,20,0.5290779,0.6954746,0.4184594,0.6782609,0.3602777,0.3154232,0.4688002,-591027.2373,3310914.185,1
590,590,20,0.5368085,0.7059304,0.1922662,0.5695652,0.3543952,0.3159088,0.4613824,-590027.2373,3310914.185,1
591,591,20,0.5291927,0.6623101,0.4230917,0.6217391,0.3634731,0.3093417,0.4689873,-588027.2373,3310914.185,1
592,592,20,0.5144482,0.6778304,0.2563656,0.6130435,0.3778922,0.3024863,0.4834272,-587027.2373,3310914.185,1
593,593,20,0.4899596,0.6347002,0.2380243,0.6173913,0.4011084,0.2924458,0.5073385,-586027.2373,3310914.185,1
594,594,20,0.5147095,0.6616566,0.4530287,0.9043478,0.3823963,0.2945563,0.4839338,-583027.2373,3310914.185,1
595,595,20,0.5167437,0.6796275,0.3490575,0.7608696,0.3817995,0.2932392,0.4822048,-582027.2373,3310914.185,1
596,596,20,0.5380988,0.7023362,0.1834821,0.6565217,0.3718319,0.286584,0.4638606,-575027.2373,3310914.185,1
597,597,20,0.5380737,0.7002124,0.2897885,0.6391304,0.3732733,0.2846591,0.4643241,-574027.2373,3310914.185,1
598,598,20,0.5226031,0.6765234,0.0784723,0.6521739,0.3886542,0.2776816,0.4797958,-573027.2373,3310914.185,1
599,599,20,0.5370526,0.6905735,0.2664896,0.7739131,0.3771066,0.2805171,0.4662736,-572027.2373,3310914.185,1
600,600,20,0.5014427,0.6286554,0.1638907,0.8043478,0.412204,0.2650757,0.5018839,-570027.2373,3310914.185,1
601,601,20,0.5218285,0.6443391,0.148676,0.7956522,0.3969652,0.2680182,0.4832965,-568027.2373,3310914.185,1
602,602,20,0.5149944,0.643849,0.3738232,0.6826087,0.4063597,0.2620766,0.4912304,-566027.2373,3310914.185,1
603,603,20,0.514928,0.6768502,0.117793,0.7478261,0.4080815,0.2602171,0.4919932,-565027.2373,3310914.185,1
604,604,20,0.48019,0.5806241,0.2687831,0.9173913,0.4427882,0.2451855,0.5271785,-563027.2373,3310914.185,1
605,605,20,0.5098113,0.6565921,0.4616998,0.7173913,0.4178545,0.2530812,0.4992403,-561027.2373,3310914.185,1
606,606,80,0.5145512,0.7075641,0.4049582,0.5782609,0.3496423,0.3670306,0.4854032,-618027.2373,3309914.185,1
607,607,20,0.5039476,0.6786473,0.2407345,0.5521739,0.3724432,0.3284822,0.492665,-601027.2373,3309914.185,1
608,608,20,0.5093474,0.7111583,0.2987723,0.4565217,0.3694575,0.3259937,0.4872802,-599027.2373,3309914.185,1
609,609,20,0.5253636,0.7003757,0.3274922,0.5565218,0.3559898,0.3291239,0.4716941,-598027.2373,3309914.185,1
610,610,20,0.5256225,0.6833851,0.2897885,0.8260869,0.3567323,0.3270982,0.4714074,-597027.2373,3309914.185,1
611,611,20,0.5144709,0.6510374,0.3142059,0.5826087,0.3687753,0.319245,0.4822007,-595027.2373,3309914.185,1
612,612,20,0.4834065,0.6018624,0.1372122,0.7478261,0.3988204,0.3048969,0.5123751,-593027.2373,3309914.185,1
613,613,20,0.4965747,0.7090344,0.3321297,0.6782609,0.3890841,0.3050736,0.4997159,-591027.2373,3309914.185,1
614,614,20,0.5263941,0.70397,0.1508982,0.5782609,0.3633099,0.3127873,0.4708764,-590027.2373,3309914.185,1
615,615,20,0.5306953,0.674563,0.119139,0.573913,0.3605418,0.312147,0.466807,-589027.2373,3309914.185,1
616,616,20,0.5127835,0.6598595,0.149905,0.6869565,0.3778026,0.3042356,0.4843024,-588027.2373,3309914.185,1
617,617,20,0.4839289,0.688613,0.3576913,0.6869565,0.4061025,0.2907202,0.5125932,-586027.2373,3309914.185,1
618,618,20,0.5216568,0.6626368,0.3614942,0.573913,0.3732964,0.3010648,0.4761809,-585027.2373,3309914.185,1
619,619,20,0.4536062,0.5887927,0.1799995,0.8521739,0.4421231,0.266827,0.543739,-579027.2373,3309914.185,1
620,620,20,0.4751174,0.6425421,0.4175482,0.7652174,0.4240747,0.2719149,0.5232143,-578027.2373,3309914.185,1
621,621,20,0.4808803,0.6358438,0.3130454,0.7260869,0.4202363,0.2718508,0.5179891,-577027.2373,3309914.185,1
622,622,20,0.505275,0.6503839,0.0747272,0.7217391,0.4053907,0.2702093,0.496539,-572027.2373,3309914.185,1
623,623,20,0.5262183,0.6748897,0.2911783,0.7565217,0.3880263,0.275171,0.4767489,-571027.2373,3309914.185,1
624,624,20,0.4847002,0.6655775,0.5694123,0.8043478,0.4269578,0.2596736,0.5175719,-570027.2373,3309914.185,1
625,625,20,0.4849711,0.6338834,0.446376,0.8260869,0.4282704,0.2578786,0.5178905,-569027.2373,3309914.185,1
626,626,20,0.4976215,0.6585525,0.2258316,0.7521739,0.423382,0.2545778,0.5082459,-565027.2373,3309914.185,1
627,627,20,0.5463074,0.6830583,0.129,0.7608696,0.3847123,0.265041,0.463321,-561027.2373,3309914.185,1
628,628,20,0.5313564,0.7007025,0.3629732,0.4478261,0.3999721,0.2583296,0.4786537,-560027.2373,3309914.185,1
629,629,20,0.5258517,0.7276589,0.2444751,0.4260869,0.355019,0.3296669,0.4705751,-598027.2373,3308914.185,1
630,630,20,0.5400885,0.6794642,0.306532,0.4565217,0.3431772,0.3322117,0.4567347,-597027.2373,3308914.185,1
631,631,20,0.516036,0.6485868,0.0678648,0.7347826,0.365844,0.322217,0.480049,-596027.2373,3308914.185,1
632,632,20,0.4875073,0.6180363,0.2296589,0.7391304,0.3935884,0.3086648,0.5077384,-594027.2373,3308914.185,1
633,633,20,0.4839332,0.6459729,0.3224292,0.5173913,0.3978541,0.3054031,0.5112393,-593027.2373,3308914.185,1
634,634,20,0.4584447,0.5966345,0.0280161,0.8217391,0.4218782,0.2949679,0.5360134,-592027.2373,3308914.185,1
635,635,20,0.4511499,0.6601862,0.5168048,0.9043478,0.429529,0.2905021,0.5431582,-591027.2373,3308914.185,1
636,636,20,0.4904401,0.7077275,0.3321916,0.626087,0.3952302,0.3013091,0.505136,-590027.2373,3308914.185,1
637,637,20,0.5089802,0.6387845,0.1372622,0.7652174,0.3819248,0.301228,0.4875289,-587027.2373,3308914.185,1
638,638,20,0.4950202,0.7082176,0.5014516,0.7478261,0.3956702,0.2946172,0.5012341,-586027.2373,3308914.185,1
639,639,20,0.5254666,0.6845286,0.3638263,0.7,0.3783308,0.2885932,0.4737987,-578027.2373,3308914.185,1
640,640,20,0.5280813,0.6933507,0.2847613,0.6043478,0.3773353,0.2874869,0.4716298,-577027.2373,3308914.185,1
641,641,20,0.4797978,0.6569188,0.4696259,0.6478261,0.4222157,0.2697106,0.5188548,-576027.2373,3308914.185,1
642,642,20,0.4776562,0.6286554,0.1665278,0.5086957,0.4255526,0.2670627,0.5213501,-575027.2373,3308914.185,1
643,643,20,0.4959702,0.6427054,0.4095692,0.6086956,0.4104866,0.2711264,0.5040306,-574027.2373,3308914.185,1
644,644,20,0.5110062,0.6525078,0.5435811,0.7130435,0.3983987,0.2741244,0.4899176,-573027.2373,3308914.185,1
645,645,20,0.5218636,0.667538,0.4383219,0.7217391,0.390101,0.2757618,0.4798851,-572027.2373,3308914.185,1
646,646,20,0.5187269,0.6440124,0.2341423,0.7043478,0.3959727,0.2709192,0.4840094,-570027.2373,3308914.185,1
647,647,20,0.4910644,0.6430322,0.1036574,0.5913044,0.4224566,0.2599604,0.5114251,-569027.2373,3308914.185,1
648,648,20,0.4988826,0.6632903,0.1602827,0.5913044,0.4170051,0.260637,0.5044559,-568027.2373,3308914.185,1
649,649,20,0.4744346,0.6204869,0.2225944,0.4652174,0.4406494,0.2507491,0.5288135,-567027.2373,3308914.185,1
650,650,20,0.464087,0.5727822,0.1569671,0.8869565,0.4532982,0.2436322,0.5402318,-564027.2373,3308914.185,1
651,651,20,0.4601624,0.6567554,0.4084581,0.9695652,0.4585418,0.2404964,0.5447766,-563027.2373,3308914.185,1
652,652,20,0.5253695,0.6404182,0.1152921,0.7826087,0.4015373,0.2600231,0.4822991,-562027.2373,3308914.185,1
653,653,20,0.547798,0.684202,0.4329952,0.4478261,0.3831013,0.2655411,0.4613476,-561027.2373,3308914.185,1
654,654,20,0.4958426,0.6926973,0.5472531,0.5652174,0.3815195,0.3202294,0.4990296,-598027.2373,3307914.185,1
655,655,20,0.5076842,0.7158961,0.1172026,0.4260869,0.3718438,0.3219793,0.4875171,-597027.2373,3307914.185,1
656,656,20,0.5190905,0.7062572,0.3576372,0.6086956,0.362575,0.3235939,0.4764424,-596027.2373,3307914.185,1
657,657,20,0.5211993,0.691717,0.533839,0.6,0.3616973,0.3221694,0.4744019,-595027.2373,3307914.185,1
658,658,20,0.5027449,0.6922072,0.2556203,0.4913043,0.37936,0.314014,0.4923233,-594027.2373,3307914.185,1
659,659,20,0.5125766,0.6920438,0.1210426,0.4956522,0.3759389,0.3068084,0.4831542,-589027.2373,3307914.185,1
660,660,20,0.5355377,0.680281,0.3734129,0.5565218,0.3563935,0.31227,0.4610117,-588027.2373,3307914.185,1
661,661,20,0.5375419,0.6954746,0.384012,0.5652174,0.3581181,0.3067867,0.4595718,-585027.2373,3307914.185,1
662,662,20,0.4959188,0.6569188,0.5303225,0.6521739,0.3980659,0.2890938,0.5003839,-583027.2373,3307914.185,1
663,663,20,0.4864057,0.6263682,0.4743502,0.7260869,0.407892,0.2839619,0.5098634,-582027.2373,3307914.185,1
664,664,20,0.5299151,0.6709688,0.0806713,0.7,0.3753027,0.2882686,0.4692693,-577027.2373,3307914.185,1
665,665,20,0.536284,0.7199804,0.2559234,0.7043478,0.3723696,0.2864338,0.4639071,-575027.2373,3307914.185,1
666,666,20,0.5362778,0.7064205,0.5206798,0.8956522,0.3738142,0.2844837,0.4643598,-574027.2373,3307914.185,1
667,667,20,0.531792,0.6820781,0.0584902,0.7130435,0.3793195,0.2810742,0.4691846,-573027.2373,3307914.185,1
668,668,20,0.4846724,0.6641071,0.402758,0.8391305,0.423258,0.2637029,0.5153897,-572027.2373,3307914.185,1
669,669,20,0.5009718,0.6237543,0.1990667,0.8956522,0.4100908,0.2671217,0.5001093,-571027.2373,3307914.185,1
670,670,20,0.5117419,0.6642705,0.417086,0.7173913,0.4019317,0.2687373,0.4902207,-570027.2373,3307914.185,1
671,671,20,0.5076699,0.6672112,0.4953939,0.5695652,0.4071707,0.2654982,0.4947576,-569027.2373,3307914.185,1
672,672,20,0.5293146,0.6966182,0.4187621,0.5695652,0.3892705,0.2706949,0.4743802,-568027.2373,3307914.185,1
673,673,20,0.489283,0.6587159,0.3606572,0.6478261,0.4303033,0.2519428,0.5152452,-565027.2373,3307914.185,1
674,674,20,0.5499804,0.7085444,0.3692857,0.5391304,0.3790859,0.2681211,0.4578884,-562027.2373,3307914.185,1
675,675,20,0.4871937,0.6412351,0.1160722,0.8260869,0.3877896,0.3199514,0.5067962,-599027.2373,3306914.185,1
676,676,20,0.4719706,0.673256,0.0811902,0.5652174,0.4045048,0.3085422,0.5214965,-596027.2373,3306914.185,1
677,677,20,0.4903108,0.6699886,0.1078107,0.6347826,0.3890131,0.3124263,0.5037168,-595027.2373,3306914.185,1
678,678,20,0.5260921,0.6922072,0.1519733,0.5217391,0.3578247,0.322033,0.4690363,-594027.2373,3306914.185,1
679,679,20,0.5133702,0.6729293,0.6348912,0.5173913,0.370347,0.3157535,0.4814184,-593027.2373,3306914.185,1
680,680,20,0.4671626,0.678974,0.4428647,0.6869565,0.4163868,0.2922446,0.5265824,-589027.2373,3306914.185,1
681,681,20,0.5016974,0.6623101,0.0273052,0.7304348,0.3864224,0.3014884,0.4932173,-588027.2373,3306914.185,1
682,682,20,0.5216804,0.7007025,0.3864083,0.6173913,0.3695855,0.3059716,0.4739862,-587027.2373,3306914.185,1
683,683,20,0.5295155,0.6956379,0.2539791,0.573913,0.3637109,0.306482,0.4665577,-586027.2373,3306914.185,1
684,684,20,0.5322633,0.6858357,0.2663357,0.5565218,0.3624383,0.3053333,0.4640839,-585027.2373,3306914.185,1
685,685,20,0.49516,0.6569188,0.2715621,0.5086957,0.3983284,0.2891006,0.500518,-583027.2373,3306914.185,1
686,686,20,0.4814474,0.6828949,0.1280343,0.6478261,0.4119446,0.282582,0.5140738,-582027.2373,3306914.185,1
687,687,20,0.4918755,0.6626368,0.3232419,0.7434783,0.4179438,0.2642699,0.508361,-571027.2373,3306914.185,1
688,688,20,0.4877806,0.6180363,0.1933135,0.7347826,0.4231829,0.2610039,0.5128935,-570027.2373,3306914.185,1
689,689,20,0.5245737,0.6716223,0.3397741,0.7347826,0.3916149,0.271145,0.4777958,-569027.2373,3306914.185,1
690,690,20,0.5304524,0.688613,0.4330764,0.6434783,0.3879247,0.2711648,0.4727137,-568027.2373,3306914.185,1
